id,type,sell_or_rent,size,price,city,part_of_city,land_size,floor,total_floors,num_of_rooms,num_of_bathrooms,is_registered,parking,elevator,balcony,heating_type,year_built,construction_type,url
31741,0,1,635,650000.0,Beograd,Farmaceutski fakultet,,2,,17,8,1,1,0,1,"Klima, Centralno",,Standardna gradnja,https://www.nekretnine.rs/stambeni-objekti/kuce/vozdovac-farmaceutski-fakultet-vila-sa-bazenom-prodaja/NkX7DZPbJb8/
31477,0,1,350,999000.0,Vrsar,,,,3,16,7,1,0,0,1,,,Kompletna rekonstrukcija,https://www.nekretnine.rs/stambeni-objekti/kuce/vrsar-stari-grad-renovirana-kamena-vila/NkrxGHx-T7H/
31356,0,0,1200,5500.0,Beograd,Jajinci,,-1,,16,15,0,1,0,1,"Klima, Ostalo",,Standardna gradnja,https://www.nekretnine.rs/stambeni-objekti/kuce/42339-izdavanje-kuca-jajinci-5500-eur/Nk7cO63SjC6/
31238,0,1,1025,2150000.0,Beograd,Senjak,,-1,,15,4,0,1,0,1,"Klima, Ostalo",,Standardna gradnja,https://www.nekretnine.rs/stambeni-objekti/kuce/16548-prodaja-kuca-senjak-2150000-eur/NkmAvsYkn0X/
12492,0,0,1154,15000.0,Beograd,Dedinje (Beli dvor),,0,,15,,0,0,1,1,Ostalo,,Standardna gradnja,https://www.nekretnine.rs/stambeni-objekti/kuce/1154m2-9t-dedinje-kuca/NksWurcXy5u/
31063,0,0,600,5000.0,Beograd,Zemun (Gornji grad),,-1,,15,15,0,1,0,1,"Klima, Ostalo",,Standardna gradnja,https://www.nekretnine.rs/stambeni-objekti/kuce/37098-izdavanje-kuca-pregrevica-5000-eur/Nkzw7XpgLeh/
12987,0,1,424,500000.0,Beograd,Mali mokri lug,,,,15,5,1,1,0,1,"Klima, Etažno",2016,Standardna gradnja,https://www.nekretnine.rs/stambeni-objekti/kuce/zvezdara-mali-mokri-lug-424m2-id12081/Nkjae_zKGJK/
29435,0,1,424,500000.0,Beograd,Mali mokri lug,,,,15,5,1,1,0,1,"Klima, Etažno",2016,Standardna gradnja,https://www.nekretnine.rs/stambeni-objekti/kuce/zvezdara-mali-mokri-lug-424m2-id12081/Nkjae_zKGJK/
31544,0,0,1370,9500.0,Beograd,Voždovac,,-1,,15,15,0,1,0,1,"Klima, Ostalo",,Standardna gradnja,https://www.nekretnine.rs/stambeni-objekti/kuce/20741-izdavanje-kuca-vozdovac-9500-eur/Nk5H7q9iTRk/
31106,0,0,749,11235.0,Beograd,Autokomanda,,2,,15,1,0,1,0,0,,1900,Standardna gradnja,https://www.nekretnine.rs/stambeni-objekti/kuce/kuca-sa-lokalom-za-izdavanje-vojvode-stepe-749-m2-id-2848/NkqPyf4AIzB/
